benchmark,smt,event,duration,result
FASTJSON-79_1,smt-57,check,11,false
SPOON-163_1,smt-1,check,12,false
GUAVA-249_1,smt-57,check,12,false
FASTJSON-17_1,smt-1,check,12,false
GUAVA-260_1,smt-57,check,13,false
SPOON-151_1,smt-1121,check,0,false
FASTJSON-39_1,smt-37,check,0,false
GUAVA-6_1,smt-57,check,0,false
SPOON-163_1,smt-1,solve,20,SAT
FASTJSON-17_1,smt-1,solve,12,SAT
SPOON-163_1,smt-7,check,0,false
FASTJSON-17_1,smt-7,check,1,false
GUAVA-249_1,smt-57,solve,14,SAT
GUAVA-249_1,smt-37,check,0,false
SPOON-163_1,smt-7,solve,13,SAT
FASTJSON-17_1,smt-7,solve,22,SAT
SPOON-163_1,smt-27,check,0,false
FASTJSON-17_1,smt-4,check,0,false
GUAVA-260_1,smt-57,solve,19,SAT
GUAVA-249_1,smt-37,solve,11,SAT
FASTJSON-79_1,smt-57,solve,23,UNSAT
GUAVA-260_1,smt-311,check,0,false
GUAVA-249_1,smt-1,check,0,false
FASTJSON-79_1,smt-57,update,39,
FASTJSON-17_1,smt-4,solve,6,SAT
FASTJSON-17_1,smt-3,check,0,false
FASTJSON-79_1,smt-90,check,2,false
FASTJSON-79_1,smt-90,solve,6,UNSAT
FASTJSON-79_1,smt-90,update,4,
FASTJSON-17_1,smt-3,solve,6,SAT
FASTJSON-17_1,smt-2,check,0,false
FASTJSON-79_1,smt-37,check,4,true
FASTJSON-79_1,smt-1,check,0,false
FASTJSON-17_1,smt-2,solve,6,SAT
FASTJSON-79_1,smt-1,solve,5,SAT
FASTJSON-17_1,smt-8,check,0,false
GUAVA-249_1,smt-1,solve,13,SAT
GUAVA-249_1,smt-31,check,0,false
FASTJSON-79_1,smt-87,check,1,false
FASTJSON-17_1,smt-8,solve,5,UNSAT
FASTJSON-17_1,smt-8,update,1,
GUAVA-249_1,smt-31,solve,8,SAT
FASTJSON-17_1,smt-6,check,1,false
GUAVA-249_1,smt-53,check,0,false
FASTJSON-39_1,smt-37,solve,56,UNSAT
GUAVA-260_1,smt-311,solve,14,UNSAT
FASTJSON-39_1,smt-37,update,29,
GUAVA-260_1,smt-311,update,39,
GUAVA-249_1,smt-53,solve,10,SAT
FASTJSON-39_1,smt-1,check,1,false
GUAVA-249_1,smt-7,check,0,false
GUAVA-260_1,smt-173,check,0,false
GUAVA-249_1,smt-7,solve,6,SAT
FASTJSON-17_1,smt-6,solve,22,SAT
GUAVA-249_1,smt-27,check,0,false
FASTJSON-39_1,smt-1,solve,10,SAT
FASTJSON-17_1,smt-5,check,0,false
FASTJSON-39_1,smt-31,check,6,false
GUAVA-260_1,smt-173,solve,13,SAT
GUAVA-260_1,smt-225,check,0,false
FASTJSON-39_1,smt-31,solve,7,SAT
FASTJSON-17_1,smt-5,solve,7,UNSAT
FASTJSON-17_1,smt-5,update,1,
FASTJSON-39_1,smt-7,check,0,false
GUAVA-249_1,smt-27,solve,54,SAT
GUAVA-249_1,smt-48,check,0,false
GUAVA-78_1,smt-57,check,0,false
FASTJSON-79_1,smt-87,solve,28,UNSAT
GUAVA-249_1,smt-48,solve,7,SAT
FASTJSON-79_1,smt-87,update,29,
GUAVA-249_1,smt-18,check,0,false
FASTJSON-79_1,smt-31,check,0,false
GUAVA-249_1,smt-18,solve,5,SAT
GUAVA-249_1,smt-42,check,0,false
FASTJSON-39_1,smt-7,solve,29,UNSAT
FASTJSON-39_1,smt-7,update,1,
FASTJSON-39_1,smt-27,check,4,false
GUAVA-260_1,smt-225,solve,23,UNSAT
GUAVA-260_1,smt-225,update,29,
FASTJSON-79_1,smt-31,solve,17,UNSAT
FASTJSON-79_1,smt-31,update,1,
GUAVA-260_1,smt-227,check,0,false
GUAVA-249_1,smt-42,solve,16,SAT
FASTJSON-79_1,smt-89,check,0,false
GUAVA-249_1,smt-4,check,3,false
GUAVA-249_1,smt-4,solve,5,SAT
GUAVA-249_1,smt-24,check,0,false
FASTJSON-39_1,smt-27,solve,12,UNSAT
FASTJSON-39_1,smt-27,update,1,
GUAVA-249_1,smt-24,solve,4,SAT
GUAVA-78_1,smt-57,solve,130,SAT
GUAVA-249_1,smt-36,check,0,false
FASTJSON-39_1,smt-18,check,3,false
GUAVA-78_1,smt-90,check,0,false
GUAVA-260_1,smt-227,solve,17,UNSAT
GUAVA-260_1,smt-227,update,1,
FASTJSON-79_1,smt-89,solve,16,UNSAT
GUAVA-249_1,smt-36,solve,6,SAT
FASTJSON-79_1,smt-89,update,2,
GUAVA-249_1,smt-38,check,0,false
GUAVA-260_1,smt-361,check,5,false
FASTJSON-79_1,smt-53,check,2,true
FASTJSON-79_1,smt-7,check,2,false
GUAVA-249_1,smt-38,solve,8,SAT
GUAVA-249_1,smt-45,check,0,false
GUAVA-249_1,smt-45,solve,9,SAT
GUAVA-249_1,smt-25,check,0,false
GUAVA-260_1,smt-361,solve,16,UNSAT
GUAVA-260_1,smt-361,update,1,
GUAVA-260_1,smt-271,check,1,false
GUAVA-249_1,smt-25,solve,14,SAT
GUAVA-249_1,smt-32,check,0,false
GUAVA-260_1,smt-271,solve,10,UNSAT
GUAVA-260_1,smt-271,update,7,
GUAVA-249_1,smt-32,solve,3,SAT
GUAVA-249_1,smt-43,check,0,false
FASTJSON-79_1,smt-7,solve,22,UNSAT
GUAVA-260_1,smt-362,check,0,false
FASTJSON-79_1,smt-7,update,1,
GUAVA-78_1,smt-90,solve,110,SAT
FASTJSON-79_1,smt-27,check,5,true
GUAVA-249_1,smt-43,solve,7,SAT
FASTJSON-79_1,smt-75,check,0,true
GUAVA-249_1,smt-47,check,0,false
FASTJSON-79_1,smt-67,check,0,true
FASTJSON-79_1,smt-88,check,0,true
GUAVA-78_1,smt-37,check,0,false
FASTJSON-79_1,smt-48,check,0,true
FASTJSON-79_1,smt-18,check,3,true
GUAVA-260_1,smt-362,solve,11,UNSAT
GUAVA-260_1,smt-362,update,2,
FASTJSON-79_1,smt-92,check,1,true
GUAVA-249_1,smt-47,solve,12,SAT
FASTJSON-79_1,smt-100,check,1,true
GUAVA-260_1,smt-394,check,1,false
GUAVA-249_1,smt-30,check,0,false
FASTJSON-79_1,smt-59,check,0,true
FASTJSON-79_1,smt-42,check,1,true
FASTJSON-79_1,smt-82,check,2,true
FASTJSON-79_1,smt-4,check,0,false
FASTJSON-79_1,smt-4,solve,10,SAT
GUAVA-249_1,smt-30,solve,12,SAT
GUAVA-249_1,smt-40,check,0,false
FASTJSON-79_1,smt-66,check,6,true
FASTJSON-79_1,smt-85,check,0,true
FASTJSON-79_1,smt-104,check,1,true
FASTJSON-79_1,smt-24,check,1,true
FASTJSON-79_1,smt-36,check,1,true
FASTJSON-79_1,smt-76,check,0,true
FASTJSON-79_1,smt-97,check,0,true
FASTJSON-79_1,smt-60,check,1,true
FASTJSON-79_1,smt-38,check,1,true
GUAVA-260_1,smt-394,solve,27,SAT
FASTJSON-79_1,smt-45,check,0,true
GUAVA-260_1,smt-90,check,1,false
GUAVA-249_1,smt-40,solve,58,SAT
FASTJSON-79_1,smt-64,check,5,true
FASTJSON-79_1,smt-25,check,0,true
GUAVA-249_1,smt-20,check,0,false
FASTJSON-79_1,smt-32,check,0,true
FASTJSON-79_1,smt-99,check,0,true
FASTJSON-79_1,smt-43,check,0,false
GUAVA-260_1,smt-90,solve,5,UNSAT
GUAVA-260_1,smt-90,update,0,
GUAVA-249_1,smt-20,solve,6,SAT
FASTJSON-79_1,smt-43,solve,3,UNSAT
FASTJSON-79_1,smt-43,update,0,
GUAVA-249_1,smt-3,check,0,false
GUAVA-260_1,smt-220,check,1,false
FASTJSON-79_1,smt-47,check,0,true
GUAVA-78_1,smt-37,solve,283,SAT
FASTJSON-79_1,smt-101,check,0,true
GUAVA-249_1,smt-3,solve,5,SAT
FASTJSON-79_1,smt-30,check,0,true
GUAVA-249_1,smt-10,check,0,false
FASTJSON-79_1,smt-40,check,0,true
FASTJSON-79_1,smt-111,check,0,true
GUAVA-249_1,smt-10,solve,3,UNSAT
GUAVA-249_1,smt-10,update,2,
FASTJSON-79_1,smt-20,check,0,true
FASTJSON-79_1,smt-74,check,0,true
GUAVA-249_1,smt-49,check,0,false
GUAVA-78_1,smt-1,check,0,false
FASTJSON-79_1,smt-69,check,0,true
FASTJSON-79_1,smt-3,check,0,false
GUAVA-78_1,smt-1,solve,6,SAT
GUAVA-249_1,smt-49,solve,6,SAT
GUAVA-249_1,smt-13,check,0,false
FASTJSON-79_1,smt-3,solve,8,UNSAT
GUAVA-249_1,smt-13,solve,5,SAT
FASTJSON-79_1,smt-3,update,1,
GUAVA-249_1,smt-17,check,0,false
FASTJSON-79_1,smt-81,check,0,true
FASTJSON-79_1,smt-10,check,1,true
GUAVA-249_1,smt-17,solve,3,SAT
FASTJSON-79_1,smt-49,check,0,true
GUAVA-249_1,smt-21,check,0,false
FASTJSON-79_1,smt-83,check,0,true
GUAVA-260_1,smt-220,solve,37,SAT
FASTJSON-79_1,smt-13,check,0,true
GUAVA-78_1,smt-142,check,0,false
FASTJSON-79_1,smt-102,check,0,true
GUAVA-260_1,smt-305,check,1,false
FASTJSON-79_1,smt-17,check,0,true
FASTJSON-79_1,smt-21,check,0,true
GUAVA-249_1,smt-21,solve,6,SAT
GUAVA-249_1,smt-51,check,0,false
FASTJSON-79_1,smt-58,check,0,true
FASTJSON-79_1,smt-51,check,0,true
FASTJSON-79_1,smt-71,check,0,true
GUAVA-249_1,smt-51,solve,4,SAT
FASTJSON-79_1,smt-26,check,0,true
GUAVA-249_1,smt-26,check,0,false
FASTJSON-79_1,smt-110,check,0,true
FASTJSON-79_1,smt-52,check,0,true
FASTJSON-79_1,smt-39,check,0,true
GUAVA-249_1,smt-26,solve,5,SAT
GUAVA-249_1,smt-52,check,0,false
FASTJSON-79_1,smt-46,check,0,true
FASTJSON-79_1,smt-2,check,3,true
SPOON-151_1,smt-1121,solve,1756,UNSAT
GUAVA-260_1,smt-305,solve,16,UNSAT
GUAVA-260_1,smt-305,update,1,
FASTJSON-79_1,smt-79,check,0,true
FASTJSON-79_1,smt-8,check,0,true
SPOON-151_1,smt-1121,update,24,
GUAVA-260_1,smt-191,check,0,false
FASTJSON-79_1,smt-19,check,1,true
GUAVA-249_1,smt-52,solve,10,SAT
FASTJSON-79_1,smt-95,check,0,true
GUAVA-249_1,smt-39,check,0,false
FASTJSON-79_1,smt-84,check,0,true
FASTJSON-79_1,smt-78,check,1,true
SPOON-151_1,smt-57,check,0,false
FASTJSON-79_1,smt-80,check,5,true
FASTJSON-79_1,smt-33,check,0,true
GUAVA-260_1,smt-191,solve,15,UNSAT
FASTJSON-79_1,smt-73,check,0,true
GUAVA-260_1,smt-191,update,1,
GUAVA-260_1,smt-37,check,0,false
GUAVA-249_1,smt-39,solve,8,SAT
FASTJSON-79_1,smt-105,check,0,true
FASTJSON-79_1,smt-107,check,0,true
GUAVA-249_1,smt-46,check,0,false
FASTJSON-79_1,smt-93,check,0,true
FASTJSON-79_1,smt-70,check,0,true
FASTJSON-79_1,smt-96,check,0,true
GUAVA-249_1,smt-46,solve,3,SAT
GUAVA-260_1,smt-37,solve,3,UNSAT
FASTJSON-79_1,smt-91,check,1,true
GUAVA-260_1,smt-37,update,6,
GUAVA-249_1,smt-2,check,0,false
FASTJSON-79_1,smt-35,check,0,true
GUAVA-260_1,smt-1,check,0,false
FASTJSON-79_1,smt-98,check,0,true
GUAVA-249_1,smt-2,solve,4,SAT
FASTJSON-79_1,smt-56,check,0,true
GUAVA-249_1,smt-8,check,0,false
FASTJSON-79_1,smt-28,check,0,true
FASTJSON-79_1,smt-34,check,0,true
GUAVA-249_1,smt-8,solve,4,SAT
FASTJSON-79_1,smt-68,check,0,true
FASTJSON-79_1,smt-11,check,0,true
GUAVA-249_1,smt-19,check,0,false
FASTJSON-79_1,smt-50,check,0,true
FASTJSON-79_1,smt-44,check,0,true
FASTJSON-79_1,smt-16,check,0,true
FASTJSON-79_1,smt-94,check,0,true
GUAVA-260_1,smt-1,solve,35,UNSAT
GUAVA-260_1,smt-1,update,0,
FASTJSON-79_1,smt-9,check,1,true
GUAVA-260_1,smt-142,check,0,false
GUAVA-249_1,smt-19,solve,8,SAT
FASTJSON-79_1,smt-12,check,0,true
SPOON-151_1,smt-57,solve,29,UNSAT
SPOON-151_1,smt-57,update,1,
GUAVA-249_1,smt-33,check,0,false
FASTJSON-79_1,smt-61,check,0,true
FASTJSON-79_1,smt-108,check,0,true
FASTJSON-79_1,smt-22,check,0,true
GUAVA-260_1,smt-142,solve,4,SAT
GUAVA-249_1,smt-33,solve,4,SAT
FASTJSON-79_1,smt-62,check,0,true
GUAVA-260_1,smt-162,check,0,false
GUAVA-249_1,smt-35,check,0,false
FASTJSON-79_1,smt-63,check,0,true
SPOON-151_1,smt-804,check,1,false
FASTJSON-79_1,smt-41,check,0,true
GUAVA-249_1,smt-35,solve,3,SAT
FASTJSON-79_1,smt-72,check,0,true
GUAVA-249_1,smt-56,check,0,false
GUAVA-260_1,smt-162,solve,6,SAT
FASTJSON-79_1,smt-112,check,0,true
FASTJSON-79_1,smt-6,check,0,true
FASTJSON-79_1,smt-103,check,0,true
GUAVA-260_1,smt-474,check,2,true
GUAVA-260_1,smt-87,check,0,true
GUAVA-249_1,smt-56,solve,4,SAT
FASTJSON-79_1,smt-29,check,0,true
GUAVA-260_1,smt-386,check,0,false
FASTJSON-79_1,smt-5,check,0,true
GUAVA-249_1,smt-28,check,0,false
FASTJSON-79_1,smt-86,check,0,true
FASTJSON-79_1,smt-106,check,0,true
GUAVA-260_1,smt-386,solve,4,UNSAT
GUAVA-260_1,smt-386,update,1,
GUAVA-249_1,smt-28,solve,5,SAT
FASTJSON-79_1,smt-15,check,0,true
FASTJSON-79_1,smt-14,check,0,true
GUAVA-249_1,smt-34,check,0,false
GUAVA-260_1,smt-412,check,0,false
FASTJSON-79_1,smt-65,check,0,true
FASTJSON-79_1,smt-113,check,0,true
FASTJSON-79_1,smt-54,check,0,true
FASTJSON-79_1,smt-55,check,0,true
GUAVA-249_1,smt-34,solve,7,SAT
FASTJSON-79_1,smt-109,check,0,true
GUAVA-249_1,smt-11,check,3,false
FASTJSON-79_1,smt-23,check,0,true
FASTJSON-79_1,smt-77,check,0,true
FASTJSON-104_1,smt-57,check,0,false
GUAVA-249_1,smt-11,solve,9,SAT
GUAVA-260_1,smt-412,solve,15,UNSAT
GUAVA-260_1,smt-412,update,0,
GUAVA-249_1,smt-50,check,0,false
GUAVA-260_1,smt-158,check,0,false
GUAVA-249_1,smt-50,solve,5,SAT
GUAVA-249_1,smt-44,check,0,false
GUAVA-260_1,smt-158,solve,7,UNSAT
GUAVA-260_1,smt-158,update,0,
GUAVA-260_1,smt-392,check,1,false
GUAVA-249_1,smt-44,solve,16,SAT
GUAVA-249_1,smt-16,check,0,false
GUAVA-249_1,smt-16,solve,5,SAT
GUAVA-249_1,smt-9,check,0,false
GUAVA-249_1,smt-9,solve,6,SAT
GUAVA-249_1,smt-12,check,0,false
GUAVA-260_1,smt-392,solve,31,UNSAT
GUAVA-260_1,smt-392,update,1,
GUAVA-260_1,smt-264,check,1,false
GUAVA-249_1,smt-12,solve,3,SAT
GUAVA-249_1,smt-22,check,0,false
GUAVA-249_1,smt-22,solve,3,SAT
GUAVA-249_1,smt-41,check,0,false
SPOON-151_1,smt-804,solve,102,UNSAT
GUAVA-249_1,smt-41,solve,6,SAT
SPOON-151_1,smt-804,update,0,
GUAVA-249_1,smt-6,check,0,false
GUAVA-260_1,smt-264,solve,12,UNSAT
GUAVA-260_1,smt-264,update,0,
GUAVA-260_1,smt-237,check,0,false
GUAVA-249_1,smt-6,solve,5,SAT
GUAVA-249_1,smt-29,check,0,false
SPOON-151_1,smt-931,check,0,false
GUAVA-249_1,smt-29,solve,4,SAT
GUAVA-249_1,smt-5,check,0,false
GUAVA-260_1,smt-237,solve,7,UNSAT
GUAVA-260_1,smt-237,update,0,
GUAVA-249_1,smt-5,solve,2,SAT
GUAVA-249_1,smt-15,check,0,false
GUAVA-260_1,smt-282,check,9,false
GUAVA-249_1,smt-15,solve,9,SAT
GUAVA-249_1,smt-14,check,0,false
GUAVA-249_1,smt-14,solve,5,SAT
GUAVA-260_1,smt-282,solve,23,SAT
GUAVA-260_1,smt-325,check,0,false
GUAVA-260_1,smt-325,solve,11,SAT
GUAVA-260_1,smt-323,check,1,true
GUAVA-260_1,smt-266,check,1,false
SPOON-151_1,smt-931,solve,66,UNSAT
SPOON-151_1,smt-931,update,1,
GUAVA-260_1,smt-266,solve,10,UNSAT
GUAVA-260_1,smt-266,update,0,
GUAVA-260_1,smt-395,check,0,false
SPOON-151_1,smt-311,check,0,false
GUAVA-260_1,smt-395,solve,11,SAT
GUAVA-260_1,smt-270,check,1,false
GUAVA-260_1,smt-270,solve,16,UNSAT
GUAVA-260_1,smt-270,update,0,
GUAVA-260_1,smt-31,check,0,false
GUAVA-260_1,smt-31,solve,4,SAT
GUAVA-260_1,smt-89,check,0,false
GUAVA-249_1,smt-54,check,4,false
GUAVA-260_1,smt-89,solve,9,SAT
GUAVA-260_1,smt-53,check,0,false
SPOON-163_1,smt-27,solve,1811,SAT
GUAVA-260_1,smt-53,solve,9,SAT
SPOON-163_1,smt-18,check,0,false
GUAVA-260_1,smt-7,check,0,false
GUAVA-260_1,smt-7,solve,4,SAT
SPOON-151_1,smt-311,solve,110,UNSAT
SPOON-151_1,smt-311,update,0,
SPOON-163_1,smt-18,solve,5,UNSAT
GUAVA-260_1,smt-379,check,1,false
SPOON-163_1,smt-18,update,26,
SPOON-163_1,smt-4,check,0,false
SPOON-151_1,smt-173,check,3,true
SPOON-151_1,smt-887,check,0,false
SPOON-163_1,smt-4,solve,4,SAT
SPOON-163_1,smt-24,check,0,false
SPOON-163_1,smt-24,solve,6,SAT
FASTJSON-104_1,smt-57,solve,1322,SAT
FASTJSON-104_1,smt-90,check,0,false
GUAVA-260_1,smt-379,solve,70,UNSAT
GUAVA-260_1,smt-379,update,0,
GUAVA-260_1,smt-202,check,0,false
SPOON-151_1,smt-887,solve,41,UNSAT
SPOON-151_1,smt-887,update,0,
GUAVA-260_1,smt-202,solve,9,SAT
GUAVA-260_1,smt-27,check,0,false
SPOON-151_1,smt-825,check,1,false
GUAVA-260_1,smt-27,solve,5,SAT
GUAVA-260_1,smt-312,check,0,false
GUAVA-260_1,smt-312,solve,7,SAT
GUAVA-260_1,smt-281,check,3,false
SPOON-163_1,smt-25,check,4,false
GUAVA-260_1,smt-281,solve,21,UNSAT
GUAVA-260_1,smt-281,update,0,
GUAVA-260_1,smt-464,check,0,false
SPOON-151_1,smt-825,solve,75,UNSAT
SPOON-151_1,smt-825,update,1,
GUAVA-260_1,smt-464,solve,5,SAT
GUAVA-260_1,smt-75,check,0,false
SPOON-151_1,smt-225,check,0,false
GUAVA-260_1,smt-75,solve,17,SAT
GUAVA-260_1,smt-67,check,2,false
GUAVA-260_1,smt-67,solve,7,SAT
GUAVA-260_1,smt-411,check,0,false
SPOON-151_1,smt-225,solve,44,UNSAT
SPOON-151_1,smt-225,update,0,
GUAVA-260_1,smt-411,solve,14,SAT
GUAVA-260_1,smt-280,check,0,false
SPOON-151_1,smt-795,check,2,false
GUAVA-260_1,smt-280,solve,10,UNSAT
GUAVA-260_1,smt-280,update,0,
GUAVA-260_1,smt-147,check,0,false
GUAVA-6_1,smt-57,solve,5008,UNKNOWN
GUAVA-260_1,smt-147,solve,6,SAT
GUAVA-260_1,smt-88,check,0,false
GUAVA-6_1,smt-90,check,1,false
GUAVA-260_1,smt-88,solve,22,SAT
GUAVA-260_1,smt-297,check,3,false
GUAVA-6_1,smt-90,solve,102,SAT
GUAVA-6_1,smt-37,check,1,false
GUAVA-260_1,smt-297,solve,25,SAT
GUAVA-260_1,smt-167,check,0,false
GUAVA-260_1,smt-167,solve,8,SAT
GUAVA-260_1,smt-333,check,0,false
GUAVA-6_1,smt-37,solve,88,SAT
GUAVA-260_1,smt-333,solve,17,UNSAT
GUAVA-260_1,smt-333,update,0,
GUAVA-260_1,smt-287,check,0,false
GUAVA-6_1,smt-1,check,0,false
GUAVA-260_1,smt-287,solve,7,SAT
GUAVA-260_1,smt-326,check,0,false
GUAVA-260_1,smt-326,solve,10,UNSAT
GUAVA-260_1,smt-326,update,21,
GUAVA-260_1,smt-150,check,1,true
GUAVA-260_1,smt-250,check,0,false
GUAVA-260_1,smt-250,solve,7,UNSAT
GUAVA-260_1,smt-250,update,1,
GUAVA-260_1,smt-48,check,0,false
GUAVA-260_1,smt-48,solve,6,SAT
GUAVA-260_1,smt-18,check,0,true
GUAVA-260_1,smt-92,check,0,false
GUAVA-260_1,smt-92,solve,8,SAT
GUAVA-260_1,smt-420,check,0,false
SPOON-151_1,smt-795,solve,296,UNSAT
SPOON-151_1,smt-795,update,1,
GUAVA-260_1,smt-420,solve,10,SAT
GUAVA-260_1,smt-100,check,0,false
GUAVA-260_1,smt-100,solve,9,SAT
SPOON-151_1,smt-1173,check,2,true
GUAVA-260_1,smt-230,check,0,false
SPOON-151_1,smt-952,check,0,true
SPOON-151_1,smt-908,check,0,true
SPOON-151_1,smt-227,check,0,false
GUAVA-260_1,smt-230,solve,9,UNSAT
GUAVA-260_1,smt-230,update,0,
GUAVA-260_1,smt-465,check,0,true
GUAVA-260_1,smt-174,check,0,false
GUAVA-260_1,smt-174,solve,4,UNSAT
GUAVA-260_1,smt-174,update,0,
GUAVA-260_1,smt-329,check,0,false
GUAVA-260_1,smt-329,solve,7,SAT
GUAVA-260_1,smt-439,check,0,false
SPOON-151_1,smt-227,solve,26,UNSAT
SPOON-151_1,smt-227,update,0,
GUAVA-260_1,smt-439,solve,12,SAT
GUAVA-260_1,smt-59,check,0,false
SPOON-151_1,smt-560,check,1,true
SPOON-151_1,smt-361,check,0,false
GUAVA-260_1,smt-59,solve,6,UNSAT
GUAVA-260_1,smt-59,update,0,
FASTJSON-104_1,smt-90,solve,2359,SAT
GUAVA-260_1,smt-141,check,0,true
GUAVA-260_1,smt-42,check,0,false
FASTJSON-39_1,smt-18,solve,5003,UNKNOWN
GUAVA-260_1,smt-42,solve,44,SAT
SPOON-151_1,smt-361,solve,24,UNSAT
SPOON-151_1,smt-361,update,0,
GUAVA-260_1,smt-82,check,0,false
GUAVA-260_1,smt-82,solve,5,SAT
SPOON-151_1,smt-730,check,1,true
GUAVA-260_1,smt-370,check,0,false
FASTJSON-39_1,smt-4,check,0,false
SPOON-151_1,smt-622,check,2,true
FASTJSON-104_1,smt-37,check,0,false
SPOON-151_1,smt-935,check,0,false
FASTJSON-104_1,smt-37,solve,3,UNSAT
FASTJSON-104_1,smt-37,update,0,
FASTJSON-104_1,smt-1,check,0,false
GUAVA-260_1,smt-370,solve,17,UNSAT
GUAVA-260_1,smt-370,update,0,
FASTJSON-104_1,smt-1,solve,3,SAT
GUAVA-260_1,smt-4,check,0,false
GUAVA-260_1,smt-4,solve,3,SAT
FASTJSON-39_1,smt-4,solve,29,UNSAT
FASTJSON-39_1,smt-4,update,0,
FASTJSON-104_1,smt-87,check,0,false
GUAVA-260_1,smt-319,check,0,false
FASTJSON-39_1,smt-24,check,0,false
FASTJSON-39_1,smt-24,solve,5,SAT
FASTJSON-39_1,smt-36,check,0,false
GUAVA-260_1,smt-319,solve,15,SAT
GUAVA-260_1,smt-171,check,0,false
FASTJSON-39_1,smt-36,solve,6,SAT
FASTJSON-39_1,smt-38,check,2,false
GUAVA-260_1,smt-171,solve,17,SAT
GUAVA-260_1,smt-234,check,0,false
GUAVA-78_1,smt-142,solve,5002,UNKNOWN
GUAVA-260_1,smt-234,solve,6,SAT
GUAVA-260_1,smt-66,check,0,false
SPOON-151_1,smt-935,solve,161,UNSAT
SPOON-151_1,smt-935,update,1,
GUAVA-260_1,smt-66,solve,21,SAT
GUAVA-260_1,smt-120,check,0,false
SPOON-151_1,smt-271,check,0,true
SPOON-151_1,smt-731,check,0,true
SPOON-151_1,smt-1081,check,2,false
GUAVA-260_1,smt-120,solve,8,SAT
GUAVA-260_1,smt-121,check,0,false
GUAVA-260_1,smt-121,solve,9,SAT
GUAVA-260_1,smt-360,check,0,true
GUAVA-260_1,smt-353,check,0,false
GUAVA-260_1,smt-353,solve,8,SAT
GUAVA-260_1,smt-256,check,1,false
GUAVA-260_1,smt-256,solve,8,UNSAT
GUAVA-260_1,smt-256,update,0,
GUAVA-260_1,smt-268,check,1,false
GUAVA-78_1,smt-162,check,0,false
GUAVA-260_1,smt-268,solve,26,SAT
GUAVA-260_1,smt-85,check,0,false
GUAVA-260_1,smt-85,solve,6,SAT
GUAVA-260_1,smt-426,check,0,false
GUAVA-260_1,smt-426,solve,10,UNSAT
GUAVA-260_1,smt-426,update,0,
GUAVA-260_1,smt-458,check,0,false
GUAVA-260_1,smt-458,solve,16,UNSAT
GUAVA-260_1,smt-458,update,0,
GUAVA-260_1,smt-331,check,0,false
SPOON-151_1,smt-1081,solve,207,UNSAT
SPOON-151_1,smt-1081,update,0,
GUAVA-260_1,smt-331,solve,14,SAT
GUAVA-260_1,smt-289,check,0,false
GUAVA-260_1,smt-289,solve,8,UNSAT
SPOON-151_1,smt-1001,check,0,true
GUAVA-260_1,smt-289,update,2,
FASTJSON-39_1,smt-38,solve,957,SAT
SPOON-151_1,smt-517,check,0,false
GUAVA-260_1,smt-363,check,1,false
